height_cm,weight_kg,label,cluster
181.7,57.8,1,1
153.4,43.8,1,0
175.8,99.9,-1,1
167.3,55.6,-1,0
171.7,80.7,-1,1
180.6,81.4,1,1
158.1,77.3,-1,0
159.9,37.1,1,0
150.6,64.9,-1,0
164.5,73.1,-1,0
183.3,66.7,1,1
168.8,87.6,-1,1
156.6,40.7,1,0
165.1,85.6,-1,1
155.1,38.5,1,0
158.7,49.3,1,0
173.9,77.6,1,1
158.3,65.9,-1,0
181.1,47.6,1,0
169.3,89.6,1,1
170.9,81.8,-1,1
167.2,97.6,-1,1
177.7,92.3,1,1
177.8,69.8,1,1
173.4,55.8,1,0
175.6,69.3,1,1
167.9,107.3,-1,1
175.4,82.4,1,1
166.6,70.9,1,0
170.0,100.5,-1,1
167.3,46.2,1,0
165.4,77.3,-1,0
163.1,78.7,-1,0
174.7,98.4,-1,1
183.1,101.0,-1,1
181.7,81.4,1,1
157.4,41.4,1,0
182.9,72.3,1,1
166.8,83.6,-1,1
176.0,111.9,-1,1
160.9,41.9,1,0
171.4,50.7,1,0
173.1,52.5,1,0
155.2,52.7,-1,0
176.1,99.8,-1,1
183.5,110.7,-1,1
168.3,45.3,1,0
183.6,65.0,1,1
168.1,42.8,1,0
178.5,63.1,1,1
147.8,55.0,1,0
194.2,90.9,1,1
185.0,96.1,-1,1
167.2,48.9,1,0
150.3,52.8,1,0
172.9,103.7,-1,1
155.6,80.9,-1,0
174.4,111.0,-1,1
174.1,87.5,-1,1
160.6,50.5,1,0
181.2,90.5,-1,1
178.1,127.3,-1,1
179.8,75.3,1,1
170.1,108.5,-1,1
155.8,38.9,1,0
179.8,96.7,1,1
167.3,85.0,-1,1
156.1,66.4,-1,0
183.5,98.1,-1,1
191.0,102.6,-1,1
169.6,86.0,-1,1
191.6,90.0,1,1
170.9,72.7,1,0
166.2,42.4,1,0
163.7,78.8,-1,0
186.4,114.0,-1,1
162.2,93.3,-1,1
177.4,63.1,1,1
164.4,43.2,1,0
165.4,74.6,-1,0
180.3,58.7,1,1
166.2,78.5,-1,0
166.0,39.9,1,0
181.3,98.7,-1,1
186.0,94.8,-1,1
176.4,49.8,1,0
163.5,71.7,1,0
164.9,73.6,-1,0
170.8,77.7,1,1
173.2,89.4,-1,1
160.1,41.0,1,0
177.2,74.4,1,1
170.9,75.8,1,1
152.8,57.8,1,0
160.7,63.0,1,0
165.0,85.2,-1,0
169.3,41.5,1,0
188.9,83.0,1,1
172.4,75.0,1,1
161.6,67.5,1,0
172.2,56.7,1,0
166.5,104.9,-1,1
173.2,88.2,-1,1
175.8,118.3,1,1
182.1,90.7,-1,1
169.8,89.5,-1,1
186.4,86.8,1,1
179.1,115.1,-1,1
162.9,75.4,-1,0
192.1,88.0,1,1
173.3,108.3,-1,1
161.6,48.8,1,0
186.5,71.7,1,1
190.8,157.8,-1,1
169.7,87.9,-1,1
165.0,43.5,1,0
168.3,83.9,-1,1
177.1,59.2,1,0
182.8,72.0,1,1
175.7,129.1,-1,1
171.0,106.6,-1,1
185.0,131.7,-1,1
166.9,55.3,1,0
180.3,75.6,1,1
167.1,69.3,1,0
174.3,91.8,-1,1
168.9,65.4,1,0
169.4,99.8,-1,1
166.2,81.4,-1,0
183.4,114.2,-1,1
162.7,49.8,1,0
162.6,59.5,1,0
191.2,102.3,-1,1
179.8,76.7,1,1
146.1,66.8,-1,0
164.3,88.9,-1,1
151.9,50.9,1,0
160.5,78.4,-1,0
145.0,78.3,-1,0
168.6,88.9,-1,1
158.6,72.7,-1,0
170.6,95.4,-1,1
153.7,79.4,-1,0
170.8,99.5,-1,1
165.9,67.6,1,0
185.0,109.2,-1,1
184.1,83.8,1,1
177.9,82.8,1,1
166.7,81.7,-1,0
189.9,58.8,1,1
154.5,64.9,-1,0
156.0,50.7,1,0
169.2,55.5,1,0
192.5,110.4,1,1
168.0,61.9,1,0
168.2,70.2,-1,0
155.6,53.4,1,0
179.5,63.8,1,1
179.5,82.9,1,1
177.9,48.5,1,0
163.7,65.5,1,0
162.9,93.9,-1,1
157.1,47.6,-1,0
170.8,93.6,-1,1
159.2,95.1,-1,0
158.2,54.5,-1,0
165.8,78.2,-1,0
165.1,42.8,1,0
164.6,44.2,1,0
174.7,74.8,1,1
170.8,84.5,-1,1
167.1,60.3,1,0
171.8,58.2,1,0
160.1,52.0,1,0
171.1,88.8,-1,1
171.5,89.4,-1,1
155.0,72.9,1,0
180.0,78.3,1,1
161.2,52.1,1,0
170.9,91.6,-1,1
181.6,119.9,-1,1
179.3,70.2,1,1
170.3,69.8,1,0
166.4,40.7,1,0
179.5,95.7,-1,1
176.7,121.7,-1,1
163.8,82.3,-1,0
162.1,96.6,-1,1
149.3,50.5,1,0
171.5,54.9,1,0
169.2,97.4,-1,1
181.4,80.7,1,1
173.6,59.2,1,0
183.3,121.8,-1,1
163.0,56.8,1,0
181.4,55.2,1,1
164.7,77.6,-1,0
177.8,54.3,1,0
155.4,78.8,-1,0
172.4,53.7,1,0
150.2,59.8,1,0
167.3,79.5,-1,0
174.4,76.3,1,1
164.8,46.9,1,0
159.5,64.4,1,0
178.5,101.1,-1,1
169.0,72.2,1,0
165.1,49.3,-1,0
170.4,64.9,1,0
196.4,61.5,1,1
181.5,47.8,1,0
181.6,79.0,1,1
174.4,82.4,-1,1
171.7,86.0,1,1
146.0,56.1,1,0
163.2,80.4,-1,0
165.2,67.6,1,0
151.3,89.8,-1,0
158.4,53.8,-1,0
150.2,55.5,-1,0
169.6,104.9,-1,1
178.2,67.2,1,1
181.1,74.9,1,1
174.1,83.2,-1,1
160.4,82.3,1,0
150.7,58.7,1,0
152.4,42.3,-1,0
157.3,52.1,1,0
161.1,77.2,-1,0
168.4,65.9,1,0
159.9,56.7,1,0
173.4,53.8,1,0
167.7,90.4,-1,1
170.1,65.9,1,0
181.4,75.1,1,1
158.2,72.8,-1,0
174.2,46.5,1,0
169.9,72.9,-1,0
166.7,94.5,-1,1
178.9,78.7,1,1
178.8,88.9,-1,1
160.5,71.3,-1,0
168.2,88.7,-1,1
172.8,78.3,1,1
167.3,107.2,-1,1
175.9,77.0,-1,1
172.8,66.9,1,0
188.3,120.8,-1,1
154.7,56.8,1,0
168.8,61.0,1,0
160.9,50.2,1,0
176.0,86.4,-1,1
153.8,52.7,1,0
173.5,65.7,1,0
163.7,53.9,1,0
162.7,60.4,1,0
155.5,76.2,-1,0
165.3,76.3,-1,0
180.8,83.8,1,1
169.7,86.1,-1,1
176.3,71.0,1,1
186.6,86.2,1,1
172.6,67.1,1,0
164.4,52.9,1,0
174.7,83.6,-1,1
164.6,74.3,-1,0
165.0,88.6,1,1
154.8,70.7,-1,0
179.3,70.9,1,1
166.1,43.7,1,0
171.8,93.9,-1,1
159.6,68.8,1,0
174.4,93.7,-1,1
162.4,77.1,-1,0
168.6,101.8,-1,1
178.8,75.8,1,1
177.9,84.7,1,1
169.8,85.7,-1,1
152.3,73.5,-1,0
199.9,113.8,-1,1
187.5,56.2,1,1
177.2,50.3,1,0
162.5,59.9,1,0
168.9,71.7,1,0
164.6,43.3,1,0
182.6,82.8,1,1
172.6,86.1,-1,1
162.2,60.9,1,0
165.3,69.0,1,0
181.2,93.7,-1,1
186.0,60.5,1,1
185.3,99.3,-1,1
177.6,69.7,1,1
167.5,66.1,1,0
145.0,47.4,1,0
173.0,94.1,-1,1
170.0,56.2,1,0
171.4,93.4,-1,1
170.5,118.8,-1,1
156.7,39.3,-1,0
175.6,61.6,1,0
176.3,93.8,-1,1
176.8,54.8,1,0
179.5,75.3,1,1
176.0,76.1,1,1
165.9,52.9,-1,0
169.3,77.4,1,1
170.9,85.3,-1,1
171.1,76.2,1,1
180.0,65.7,1,1
176.4,104.3,-1,1
190.8,126.8,-1,1
192.1,100.4,-1,1
170.8,55.7,1,0
145.0,41.5,1,0
182.4,58.2,1,1
164.6,54.0,1,0
162.0,86.3,-1,0
166.0,61.7,1,0
165.5,52.8,1,0
176.1,91.9,-1,1
154.4,76.1,-1,0
159.2,55.2,1,0
173.4,88.9,-1,1
176.2,66.1,-1,1
176.4,71.4,1,1
162.1,42.1,1,0
160.2,73.6,-1,0
164.9,66.3,1,0
172.4,62.3,1,0
184.9,83.5,1,1
149.5,56.4,1,0
167.8,56.4,1,0
156.7,70.9,-1,0
153.5,58.2,-1,0
179.7,78.1,1,1
175.4,50.0,1,0
174.5,73.8,1,1
179.2,81.7,-1,1
165.2,50.6,1,0
165.7,81.5,-1,0
191.9,53.4,1,1
167.5,62.0,1,0
177.4,89.2,-1,1
170.1,113.1,-1,1
151.5,42.0,1,0
149.6,57.1,1,0
164.2,72.2,1,0
180.6,87.6,1,1
177.9,55.7,1,0
179.1,66.1,1,1
160.1,41.0,-1,0
186.2,86.7,1,1
160.4,38.6,1,0
172.1,86.6,-1,1
169.9,60.8,1,0
168.3,58.1,1,0
183.4,92.5,-1,1
162.9,70.5,1,0
156.5,77.7,-1,0
170.2,72.2,1,0
166.0,71.3,1,0
200.0,60.7,1,1
176.8,100.6,-1,1
165.9,57.5,1,0
159.4,78.4,-1,0
151.2,67.2,-1,0
159.7,69.9,-1,0
171.1,64.7,1,0
184.3,72.4,1,1
181.2,80.8,1,1
172.3,47.5,1,0
166.8,73.3,1,0
172.7,105.6,-1,1
164.8,64.2,1,0
187.2,86.9,1,1
168.1,49.0,1,0
169.1,79.0,1,1
147.8,47.7,1,0
168.0,85.0,-1,1
178.4,96.5,-1,1
159.3,84.2,-1,0
162.5,47.1,1,0
177.9,88.1,-1,1
155.2,69.6,-1,0
180.6,73.4,1,1
164.7,91.3,-1,1
166.1,75.8,1,0
158.8,83.8,-1,0
173.8,52.5,1,0
194.6,78.4,1,1
177.8,85.6,-1,1
161.4,87.3,-1,0
181.4,86.3,1,1
166.8,53.7,1,0
183.7,120.4,-1,1
178.1,78.4,1,1
145.0,44.2,1,0
160.0,55.9,1,0
179.4,59.6,1,1
171.5,47.1,1,0
159.8,58.2,1,0
163.7,46.9,1,0
150.9,57.8,1,0
169.1,88.4,-1,1
192.1,106.1,1,1
178.0,80.1,1,1
191.9,64.4,1,1
178.8,96.2,-1,1
180.3,124.1,-1,1
189.7,120.4,-1,1
173.8,51.4,1,0
168.1,73.6,1,0
180.3,80.7,1,1
184.5,82.1,-1,1
165.2,68.7,1,0
162.8,96.7,-1,1
171.4,79.7,-1,1
178.3,75.8,1,1
178.0,84.9,-1,1
155.8,45.2,1,0
189.1,74.0,1,1
163.6,86.8,-1,0
167.3,73.2,1,0
161.0,97.5,-1,1
197.0,109.1,-1,1
172.4,52.1,1,0
161.5,41.7,1,0
178.6,103.7,-1,1
177.7,63.9,1,1
168.1,55.7,1,0
178.4,69.7,1,1
161.7,85.0,-1,0
165.1,62.1,1,0
149.9,44.8,1,0
156.8,75.6,1,0
188.1,110.5,-1,1
186.4,121.6,-1,1
170.7,96.4,-1,1
186.6,104.0,-1,1
168.4,62.4,1,0
167.6,85.5,1,1
170.6,98.3,-1,1
168.8,102.9,1,1
167.8,77.6,-1,0
181.4,77.5,1,1
171.5,57.9,1,0
177.1,92.2,-1,1
180.3,63.4,1,1
173.9,77.5,1,1
160.3,50.7,1,0
156.5,55.2,1,0
171.5,76.9,1,1
168.3,71.1,1,0
170.9,85.9,-1,1
169.8,52.7,1,0
195.8,99.0,1,1
156.7,50.8,1,0
150.1,46.4,1,0
173.3,66.1,1,0
166.2,54.3,-1,0
173.2,85.8,1,1
175.8,80.1,1,1
182.8,106.2,-1,1
154.9,68.3,-1,0
164.4,66.1,1,0
174.3,81.9,1,1
177.7,87.0,-1,1
191.9,58.9,1,1
179.6,79.5,1,1
169.4,81.5,1,1
161.1,92.7,-1,1
164.4,53.6,1,0
164.1,44.7,1,0
176.6,54.5,1,0
172.6,54.1,1,0
156.8,55.5,1,0
165.6,56.7,1,0
178.8,65.6,1,1
173.5,75.7,1,1
175.7,92.6,-1,1
173.8,80.3,1,1
186.3,82.1,1,1
172.4,85.9,-1,1
166.1,44.2,1,0
160.8,66.7,1,0
172.5,77.5,1,1
145.6,52.9,1,0
168.2,60.8,1,0
167.9,62.8,1,0
156.4,70.7,-1,0
160.7,93.4,1,1
178.1,46.0,1,0
172.3,88.9,1,1
171.0,94.5,-1,1
173.1,52.0,1,0
170.9,69.9,-1,0
182.4,88.7,1,1
171.2,113.0,1,1
155.4,91.9,-1,0
186.3,65.5,1,1
173.7,65.4,1,0
164.1,74.6,-1,0
157.5,66.5,1,0
174.0,79.3,1,1
168.8,59.3,1,0
185.7,65.7,1,1
166.5,48.5,1,0
161.6,45.7,1,0
179.0,56.0,-1,0
179.3,97.9,-1,1
171.7,90.7,-1,1
176.8,83.8,1,1
169.6,72.4,1,0
172.3,73.5,1,1
181.6,72.2,1,1
176.3,45.0,1,0
168.3,86.1,-1,1
183.5,101.4,-1,1
146.4,42.0,1,0
190.5,65.7,1,1
152.9,63.4,-1,0
163.7,76.6,-1,0
169.6,88.9,-1,1
168.5,99.4,-1,1
180.1,65.3,1,1
159.4,66.1,1,0
172.6,52.1,1,0
164.2,56.4,1,0
173.0,67.1,1,0
169.4,96.5,-1,1
170.9,92.4,1,1
164.5,66.4,1,0
164.9,43.5,1,0
172.9,81.8,-1,1
179.4,87.6,-1,1
164.0,48.1,1,0
161.3,74.1,-1,0
176.1,59.8,1,0
169.7,90.6,-1,1
178.3,84.1,1,1
160.9,42.1,1,0
152.2,52.9,1,0
164.7,70.1,1,0
162.3,70.6,1,0
169.2,89.3,-1,1
163.6,89.6,-1,1
177.4,74.2,1,1
167.1,83.4,-1,1
171.5,101.9,-1,1
171.6,60.0,1,0
171.9,67.6,1,0
169.8,50.4,1,0
175.1,60.4,1,0
162.0,68.9,1,0
184.0,54.2,1,1
167.6,77.6,-1,0
156.9,54.6,1,0
171.9,72.7,1,1
161.5,46.9,1,0
176.7,80.8,1,1
192.1,135.0,-1,1
162.1,63.4,1,0
173.3,48.1,1,0
152.4,78.5,1,0
174.5,86.1,-1,1
161.1,66.4,1,0
163.8,80.2,-1,0
159.0,60.7,1,0
177.3,104.9,-1,1
180.1,100.6,1,1
170.2,60.2,1,0
161.4,88.4,-1,0
185.9,124.1,-1,1
162.5,84.4,-1,0
148.4,63.7,-1,0
174.6,56.0,1,0
159.0,69.8,-1,0
179.9,88.4,1,1
166.2,64.5,-1,0
176.0,90.5,-1,1
184.0,91.5,-1,1
157.9,74.3,-1,0
164.3,88.4,-1,1
169.2,48.7,1,0
185.4,59.6,1,1
163.4,52.1,1,0
164.1,98.6,-1,1
174.8,88.0,-1,1
164.2,83.2,-1,0
171.5,97.9,-1,1
154.5,44.7,1,0
192.1,59.1,1,1
156.5,56.6,1,0
166.8,88.7,-1,1
169.7,68.6,1,0
189.1,60.0,-1,1
156.8,51.8,1,0
189.8,64.6,1,1
177.6,72.0,1,1
174.2,54.7,1,0
160.2,66.4,1,0
175.7,71.7,1,1
162.8,72.3,-1,0
182.7,68.9,1,1
160.3,72.0,-1,0
168.9,70.6,1,0
164.4,70.0,1,0
160.1,76.2,-1,0
177.4,95.6,-1,1
175.4,92.2,-1,1
182.1,93.7,-1,1
152.2,65.5,-1,0
180.6,73.4,1,1
195.1,108.8,-1,1
165.5,52.9,1,0
189.0,88.4,1,1
167.4,55.5,1,0
156.3,51.8,1,0
166.9,64.4,1,0
180.5,81.8,1,1
161.6,56.5,1,0
164.0,67.6,1,0
175.9,84.9,-1,1
170.0,67.2,1,0
175.8,115.1,-1,1
172.4,75.8,1,1
174.8,83.1,-1,1
165.7,57.5,-1,0
172.3,76.7,1,1
160.7,68.3,1,0
182.9,78.5,1,1
163.7,89.8,-1,1
181.3,52.6,1,0
167.7,68.1,1,0
172.0,86.7,-1,1
165.1,53.4,1,0
159.8,44.7,1,0
152.6,54.4,1,0
159.4,83.3,-1,0
166.8,59.1,1,0
172.1,72.2,1,0
180.1,94.2,-1,1
165.5,63.1,-1,0
161.2,58.1,1,0
155.6,51.0,1,0
174.8,70.6,1,1
183.8,55.8,-1,1
182.7,78.3,1,1
177.1,98.4,-1,1
176.4,102.7,-1,1
187.0,118.9,-1,1
173.3,77.6,1,1
176.5,108.8,-1,1
166.8,108.0,-1,1
156.4,67.5,-1,0
163.2,46.7,1,0
169.9,99.2,-1,1
170.6,47.4,-1,0
189.3,70.5,1,1
170.8,46.7,1,0
181.8,102.0,-1,1
165.6,43.9,1,0
166.9,90.4,-1,1
156.7,91.7,-1,0
162.6,89.5,-1,0
175.3,53.5,1,0
170.1,46.3,1,0
179.4,63.2,1,1
171.8,93.8,-1,1
166.5,89.3,-1,1
191.5,106.3,-1,1
169.1,80.5,-1,1
181.6,124.3,-1,1
166.0,56.8,-1,0
177.1,63.8,1,1
179.3,57.4,1,0
172.1,81.7,-1,1
146.5,51.3,1,0
170.2,86.7,-1,1
182.3,79.1,1,1
175.3,93.0,1,1
174.5,64.5,1,0
152.8,59.6,1,0
162.8,65.2,1,0
174.1,44.0,1,0
174.1,77.8,1,1
182.1,94.1,1,1
168.6,58.4,1,0
174.1,105.9,-1,1
170.2,76.8,1,1
160.1,54.5,1,0
147.4,45.8,-1,0
174.3,100.9,-1,1
171.7,63.6,1,0
163.8,71.9,1,0
153.8,75.2,-1,0
176.3,92.7,-1,1
167.3,60.6,1,0
175.6,97.2,1,1
188.6,92.3,1,1
148.6,32.0,1,0
163.0,81.9,-1,0
167.9,60.1,1,0
184.5,86.7,1,1
153.6,63.4,1,0
189.4,72.8,1,1
171.4,82.3,-1,1
169.0,52.5,1,0
168.0,56.6,1,0
165.6,84.7,1,1
180.5,77.0,1,1
159.3,47.4,1,0
173.5,72.1,1,1
166.2,71.5,1,0
162.4,46.1,1,0
195.9,128.2,-1,1
174.2,113.0,-1,1
176.1,79.8,1,1
181.4,78.3,1,1
155.8,61.0,1,0
187.5,101.5,-1,1
145.0,58.3,-1,0
162.3,69.6,1,0
165.4,95.2,-1,1
175.8,98.3,-1,1
172.2,57.0,1,0
168.3,90.2,-1,1
169.9,92.1,-1,1
160.2,72.3,-1,0
155.0,68.7,-1,0
177.3,77.5,1,1
176.9,55.6,1,0
185.8,125.5,-1,1
162.1,48.5,1,0
176.9,105.1,-1,1
167.2,68.8,1,0
181.9,107.5,-1,1
180.2,81.6,1,1
172.1,90.7,-1,1
166.6,76.9,-1,0
179.6,67.7,1,1
176.5,80.4,-1,1
163.2,64.3,1,0
156.7,74.6,-1,0
167.1,68.0,1,0
185.2,86.4,1,1
181.5,62.1,1,1
158.9,47.5,1,0
158.3,67.5,1,0
182.7,87.1,1,1
158.6,50.8,1,0
175.1,87.2,-1,1
163.8,73.0,-1,0
186.2,84.7,1,1
162.3,70.0,1,0
181.4,52.3,1,0
171.8,51.1,1,0
172.5,85.9,-1,1
150.3,45.3,1,0
148.0,44.8,1,0
167.8,70.9,1,0
172.5,115.2,1,1
158.7,60.8,1,0
159.1,94.4,-1,0
175.6,71.1,1,1
175.6,82.9,1,1
168.6,91.7,-1,1
177.8,103.4,-1,1
158.3,64.0,1,0
166.4,65.4,1,0
186.5,99.0,-1,1
170.7,75.9,1,1
171.3,70.1,1,0
193.1,124.7,1,1
156.0,71.2,-1,0
178.0,60.2,1,0
186.6,69.0,1,1
166.8,98.0,-1,1
178.6,65.5,1,1
160.2,79.6,-1,0
163.1,76.5,1,0
173.8,88.6,-1,1
178.0,110.8,-1,1
181.2,96.8,-1,1
185.7,98.3,-1,1
169.3,68.3,1,0
181.9,74.5,1,1
166.6,113.8,-1,1
179.0,84.1,1,1
172.1,72.1,-1,0
174.5,76.8,1,1
174.2,83.9,-1,1
154.0,78.3,-1,0
158.8,71.2,-1,0
171.0,54.5,1,0
153.1,49.3,1,0
178.3,79.7,1,1
178.7,94.7,-1,1
173.3,48.0,1,0
158.8,74.3,-1,0
183.8,94.2,1,1
190.4,104.4,-1,1
171.5,72.1,-1,0
175.1,100.6,1,1
172.0,63.9,1,0
175.3,98.9,-1,1
168.8,74.5,1,0
169.7,68.4,1,0
179.1,85.6,1,1
193.5,108.2,-1,1
156.0,44.7,1,0
169.0,82.3,1,1
158.2,79.4,-1,0
185.9,80.2,1,1
164.1,71.4,1,0
155.6,51.7,1,0
176.4,60.8,-1,0
187.4,92.0,1,1
176.6,86.5,-1,1
172.0,68.0,1,0
174.1,57.6,1,0
184.1,89.0,1,1
161.3,59.4,1,0
168.9,54.2,1,0
165.5,93.5,-1,1
158.3,44.2,1,0
166.7,78.9,-1,0
181.1,57.4,1,1
175.7,50.6,1,0
176.4,86.8,1,1
171.5,63.2,1,0
175.2,55.2,1,0
162.0,84.5,-1,0
166.9,80.0,-1,0
171.9,47.3,1,0
172.8,96.3,1,1
173.2,55.8,1,0
168.6,45.5,1,0
166.2,51.3,1,0
200.0,99.0,1,1
179.1,81.7,1,1
174.1,53.1,1,0
167.7,50.7,1,0
165.5,51.9,1,0
168.7,55.0,1,0
172.9,88.4,-1,1
151.2,48.1,1,0
154.3,70.1,-1,0
163.6,80.5,-1,0
172.1,88.3,-1,1
167.6,44.9,-1,0
184.8,79.1,1,1
155.2,57.8,1,0
162.5,69.1,1,0
185.2,54.9,1,1
171.3,59.9,1,0
178.8,58.6,1,0
190.5,70.6,1,1
163.1,62.3,-1,0
169.0,54.4,1,0
167.3,55.6,1,0
150.5,57.3,1,0
166.9,61.4,1,0
178.8,88.6,-1,1
175.4,69.2,1,1
176.2,54.3,1,0
166.2,52.0,1,0
163.4,65.5,1,0
182.7,79.5,1,1
165.0,40.9,-1,0
172.9,82.4,-1,1
171.6,79.2,1,1
184.6,78.0,1,1
179.7,72.7,1,1
157.0,42.1,1,0
158.1,71.6,-1,0
175.8,115.6,-1,1
169.4,64.9,1,0
165.4,92.6,-1,1
180.2,59.5,1,1
171.9,60.0,1,0
170.5,97.7,-1,1
177.8,81.5,1,1
166.2,80.5,-1,0
185.7,75.5,1,1
162.1,42.1,1,0
176.6,121.7,-1,1
184.3,85.6,1,1
156.2,67.0,-1,0
166.6,57.2,1,0
181.4,92.8,-1,1
181.6,101.3,-1,1
168.3,49.6,1,0
162.7,68.9,1,0
179.6,97.6,-1,1
181.8,106.5,-1,1
158.4,72.4,-1,0
158.0,73.4,-1,0
172.3,60.1,1,0
176.3,59.4,1,0
167.0,64.5,1,0
176.8,59.4,1,0
162.9,50.6,1,0
148.9,42.0,1,0
165.8,57.3,1,0
170.6,86.5,-1,1
167.2,57.1,-1,0
158.4,90.4,-1,0
151.8,74.8,-1,0
164.9,87.3,-1,1
179.0,66.8,1,1
182.6,87.3,1,1
181.9,57.0,1,1
161.8,68.9,1,0
158.5,36.4,1,0
175.0,100.6,-1,1
176.4,70.4,1,1
174.0,81.2,1,1
149.9,62.7,-1,0
161.3,60.3,1,0
169.7,58.2,1,0
174.9,78.8,1,1
177.7,89.4,-1,1
171.4,70.9,1,0
173.3,86.0,-1,1
170.8,82.5,1,1
176.9,74.6,-1,1
173.1,72.9,1,1
170.7,75.2,1,1
167.3,89.2,-1,1
170.8,71.3,1,0
174.8,101.9,1,1
172.7,83.6,-1,1
173.8,62.2,1,0
183.4,88.3,1,1
172.7,59.0,1,0
163.5,49.3,1,0
178.8,91.6,-1,1
156.3,72.8,-1,0
159.2,62.8,1,0
173.4,80.5,-1,1
175.2,61.5,-1,0
157.5,64.6,1,0
166.2,101.9,-1,1
163.9,79.4,-1,0
165.1,62.8,1,0
179.4,77.3,1,1
177.1,66.6,1,1
169.8,47.7,1,0
164.5,63.9,1,0
156.5,74.8,-1,0
184.2,65.9,1,1
175.9,72.2,1,1
162.9,48.6,1,0
177.2,88.6,-1,1
169.3,49.8,1,0
167.1,84.0,-1,1
174.4,99.3,-1,1
162.6,57.0,1,0
166.6,53.8,1,0
171.2,81.6,1,1
165.0,90.2,-1,1
176.7,98.5,-1,1
188.7,82.1,1,1
162.5,52.0,1,0
153.3,55.5,1,0
150.0,39.4,1,0
168.5,57.3,1,0
163.4,69.9,1,0
172.1,67.5,1,0
171.3,62.8,1,0
154.0,58.5,1,0
151.9,53.9,1,0
173.0,92.8,-1,1
171.4,50.0,1,0
165.7,81.5,-1,0
153.4,54.7,1,0
174.7,84.3,-1,1
182.7,50.6,1,0
172.8,90.4,1,1
161.5,77.6,-1,0
170.4,106.2,-1,1
156.3,45.2,1,0
180.6,70.1,1,1
170.8,51.1,1,0
152.3,50.0,1,0
167.0,93.7,-1,1
174.6,86.2,-1,1
166.7,61.5,1,0
167.2,72.2,1,0
157.8,61.3,1,0
175.7,49.4,1,0
163.5,38.8,1,0
148.4,69.7,-1,0
166.3,77.2,-1,0
179.8,56.9,1,0
166.1,71.0,1,0
187.4,78.0,1,1
174.3,100.3,-1,1
173.4,78.7,1,1
168.7,48.0,1,0
169.3,73.7,-1,0
167.4,69.3,1,0
167.0,69.1,1,0
175.3,67.4,1,1
160.6,68.8,1,0
159.2,50.5,1,0
158.8,45.1,1,0
190.5,69.0,1,1
175.3,62.1,1,0
173.0,86.9,-1,1
159.4,70.4,-1,0
176.2,109.5,-1,1
168.8,67.4,1,0
172.1,86.6,-1,1
160.2,64.9,1,0
171.6,74.5,1,1
165.8,82.0,-1,0
162.3,75.1,-1,0
177.3,76.0,1,1
154.6,51.0,1,0
175.6,77.6,1,1
176.8,103.8,-1,1
161.2,71.6,-1,0
161.8,59.2,1,0
167.8,88.5,-1,1
172.8,54.3,1,0
168.5,69.1,1,0
174.3,62.7,1,0
187.6,85.4,1,1
164.9,84.3,-1,0
152.8,63.9,-1,0
178.3,55.6,1,0
186.8,74.3,1,1
173.9,53.0,1,0
159.1,79.4,-1,0
168.8,57.0,1,0
158.8,68.0,1,0
176.4,75.5,-1,1
156.5,60.6,1,0
167.0,44.6,-1,0
160.0,69.5,-1,0
171.3,63.7,1,0
166.3,79.1,-1,0
171.8,77.3,1,1
170.2,83.4,-1,1
160.1,52.9,1,0
176.3,61.3,1,0
169.5,82.9,-1,1
160.1,68.9,1,0
192.4,97.5,1,1
174.8,80.4,1,1
168.5,73.9,1,0
184.2,63.6,-1,1
188.4,111.7,-1,1
168.5,68.4,1,0
173.5,73.0,-1,1
160.1,57.7,1,0
168.5,45.4,1,0
168.0,80.3,-1,1
171.8,60.6,1,0
173.3,81.6,-1,1
175.6,66.5,1,1
172.4,72.6,1,1
157.9,56.4,1,0
160.6,51.4,1,0
164.5,68.1,1,0
167.2,61.8,1,0
180.5,61.1,1,1
158.4,84.1,-1,0
166.4,55.9,1,0
179.5,91.4,-1,1
167.0,85.1,1,1
174.6,97.7,1,1
168.6,57.5,1,0
172.6,70.9,-1,0
167.7,67.5,-1,0
176.7,87.9,-1,1
154.5,52.7,1,0
166.4,72.7,1,0
173.0,74.7,1,1
175.3,97.5,1,1
184.9,85.3,1,1
166.1,70.9,1,0
184.8,87.2,1,1
163.4,93.0,-1,1
183.3,71.8,1,1
178.2,94.4,-1,1
160.9,55.9,1,0
173.1,80.2,1,1
169.5,58.1,1,0
176.3,70.7,-1,1
167.8,58.9,1,0
166.9,85.5,-1,1
183.7,74.3,1,1
169.0,84.8,-1,1
178.3,69.4,1,1
167.7,74.5,-1,0
186.7,117.6,-1,1
163.2,50.7,1,0
163.9,51.4,1,0
185.2,80.7,1,1
165.6,68.2,1,0
186.0,99.4,-1,1
178.9,80.9,1,1
168.5,70.9,1,0
151.9,38.2,1,0
169.8,73.0,1,0
171.0,74.5,1,1
181.7,100.8,-1,1
185.9,79.6,1,1
163.2,62.4,1,0
178.0,87.9,-1,1
177.7,54.1,1,0
180.7,52.3,1,0
175.0,56.2,-1,0
150.6,51.4,1,0
168.4,89.2,-1,1
158.4,93.3,-1,0
168.0,50.9,-1,0
179.8,74.3,1,1
173.1,65.4,1,0
181.5,96.8,-1,1
173.4,80.2,-1,1
157.0,48.7,1,0
145.0,47.9,-1,0
171.5,75.4,1,1
